location_see_also_uris,children,alternate_location_names,elevation,rank_at_foundation,parent,place_see_also_uris,dedication,location_category,earliest_attestation_label,earliest_attestation_max_year,english_place_name,place_references,founders,type,italian_place_name,longitude,comune,place_category,notes,attestation_types,record_status,reign_of_earliest_attestation_label,latitude,order,positional_accuracy_assesment,seismic_class_id,gender,earliest_attestation_min_year,historical_province,archaeological_remains,province
http://www.geonames.org/maps/google_38.085_14.751.html,,Mertu (unknown),0.0,Abbey,,,Saint Theodore,associated_modern,before 1130,1130,Saint Theodore of Mirto,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,San Teodoro di Mirto,14.7496803,Mirto,abbey,,documentary,draft,Reign of King Roger II,38.0847065,Basilian,unknown,2,Male,,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_37.683_12.792.html,,Qaṣr Ibn Mankud (unknown)|Bellumvidere Castle (unknown)|Palazzo Pignatelli (unknown)|Bellumvider Castle (unknown)|Castrum Vitranum (unknown)|Handag al daliyah (unknown),149.0,Abbey,,,the Holy Trinity,representative,1392,1392,Holy Trinity of Delia,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,Santissima Trinità di Delia,12.7541969,Castelvetrano,abbey,"In _Monumenti della Sicilia normanna_, 2d. ed. (Palermo, 1979), 59, Guido Di Stefano suggests a foundation between 1140 and 1160, leaning towards the earlier date.","documentary, archaeological",draft,,37.6858036,Basilian,generic_handheld_gps,2,Male,1392,Val di Mazara,unknown,Trapani
http://www.geonames.org/maps/google_38.074_15.205.html,,Baffia (unknown)|Vanellu (unknown),0.0,Abbey,,,Saint Venera,associated_modern,1131,1131,Saint Venera of Vanella,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,Santa Venera di Vanella,15.2167096,Castroreale,abbey,This may survive in some form. It was likely flooded in late nineteenth century.,documentary,draft,Reign of King Roger II,38.0440563,Basilian,unknown,2,Male,1131,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_37.472_14.847.html,"Abbey of Saint Euphemia, Calabria",Cathania (unknown)|Qataniah (unknown)|Balad-al-Fil (unknown)|Qatâna (unknown)|Castello Ursino (unknown),66.0,Abbey,"Direct subject of the Holy See from 1092, then subjected to Messina by anti-pope Anacletus II from 1131-1139. Later placed under the Archbishopric of Monreale by Pope Lucius III in 1183.",,"Christ, the Virgin Mary, Saint Agatha",representative,1091,1091,Saint Agatha of Catania,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 105-117",Count Roger I (Male),monastery,Sant'Agata di Catania,15.092612,Catania,abbey,,documentary,draft,Norman Conquest of Sicily,37.518963,Benedictine,google_earth,2,Male,1091,Val Demone,unknown,Catania
http://www.geonames.org/maps/google_37.616_15.025.html,,Pennachio (unknown),0.0,Priory,Abbey of Saint Agatha of Catania,,Saint Leo,associated_modern,1137,1137,Saint Leo of Pannachio,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 117-120",Count of Paternò and Policastro Henry (Male),monastery,San Leone di Pannachio,14.9936716,Nicolosi,priory,,documentary,draft,Reign of King Roger II,37.7511407,Benedictine,unknown,2,Male,1137,Val Demone,unknown,Catania
,,,,Grange,Abbey of Saint Agatha of Catania,,Saint Nicholas,,1156,1156,Saint Nicholas de Arena,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 117-120",Count of Butera and Policastro Simon (Male),monastery,San Nicolò l'Arena,,,grange,,documentary,draft,Reign of King William I,,Benedictine,,,Male,1156,,,
http://www.geonames.org/maps/google_37.662_14.835.html,,Adernò (unknown),0.0,Priory,Abbey of Saint Agatha of Catania,,the Virgin Mary,associated_modern,1134,1134,Saint Mary of Robore Grosso,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 120-121",,monastery,Santa Maria di Robore Grosso,14.8580471,Adrano,priory,,documentary,draft,Reign of King Roger II,37.6484169,Benedictine,unknown,2,Male,1134,Val Demone,unknown,Catania
http://www.geonames.org/maps/google_37.662_14.835.html,,Adernò (unknown),558.0,Abbey,,,Saint Lucy,representative,1158,1158,Saint Lucy of Adernò,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 157-158",Countess Adelasia (Granddaughter of Count Roger I) (Female),monastery,Santa Lucia di Adernò,14.83369,Adrano,abbey,,documentary,draft,Reign of King William I,37.662844,Benedictine,google_earth,2,Female,1158,Val Demone,unknown,Catania
http://www.geonames.org/maps/google_37.615_14.891.html,Abbey of Saint Agatha of Catania,,446.0,Abbey,Abbey of Saint Agatha of Catania,,the Virgin Mary,representative,1143,1143,Saint Mary of Licodia,"Cusa, Salvatore, ed. I diplomi greci ed arabi di Sicilia pubblicati nel testo originale. Palermo: Stabilimento tip. Lao, 1868. pp. 558|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 121-122",Count of Butera and Policastro Simon (Male)|Countess of Butera and Policastro Thomasia (Female),monastery,Santa Maria di Licodia,14.887793,Santa Maria di Licodia,abbey,"This is now the town hall as well as the Chiesa Madre Santissimo Crocifisso. Local tradition holds that there was a summer abbey, too, which is now a restaurant.","documentary, archaeological",draft,Reign of King Roger II,37.616163,Benedictine,generic_handheld_gps,2,Male,1143,Val Demone,unknown,Catania
http://www.geonames.org/maps/google_37.817_13.583.html,"Abbey of Santa Maria of Montevergine, Campania",Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),24.0,Abbey,Direct Subject of the Holy See,,Saint John,representative,1148,1148,Saint John of the Hermits,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 123-130",King Roger II (Male),monastery,San Giovanni degli Eremiti,13.3547141,Palermo,abbey,,"documentary, archaeological",draft,Reign of King Roger II,38.1097357,Benedictine,generic_handheld_gps,2,Male,1148,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.681_13.379.html,Abbey of Saint John of the Hermits,Adrianum (unknown)|Villa Adriana (unknown)|Palacium Triane (unknown)|Castrum Palacii Adriani (unknown),733.0,Priory,Abbey of Saint John of the Hermits,,the Virgin Mary,representative,1157,1157,Saint Mary of Adriano,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 130-131",King William I (Male),monastery,Santa Maria di Adriano,13.3328134,Palazzo Adriano,priory,Call authorities from the Parco dei Sicani and see if we can arrange a guided visit. Hard to find and apparently this is located in wild boar territory.,"documentary, archaeological",draft,Reign of King William I,37.6455443,Benedictine,google_earth,2,Male,1157,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_38.08_13.289.html,"Abbey of the Holy Trinity at La Cava, Campania",Munt Rival (unknown),256.0,Abbey,Direct Subject of the Holy See,,the Virgin Mary,representative,1174,1174,Saint Mary Nuova,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 169-170, 171-173, 175-183, 183-186, 192-194, 204-206, 210-213, 221-222, 223-224|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 132-145",King William II (Male),monastery,Santa Maria La Nuova,13.2918855,Monreale,abbey,"This house was elevated to an archbishopric by Pope Lucius III on February 5, 1183.","documentary, archaeological",draft,Reign of King William II,38.0782587,Cluniac,generic_handheld_gps,2,Male,1174,Val di Mazara,unknown,Palermo
,,Bronti (unknown)|Brontis (unknown),754.0,Abbey,"Cathedral of Santa Maria Nuova, Monreale",http://www.medioevosicilia.eu/markIII/monastero-di-santa-maria-di-maniace/,the Virgin Mary,representative,1105,1105,Saint Mary of Maniace,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 145-148",Count Roger I (Male)|Countess Adelasia (Female),monastery,Santa Maria di Maniaci,14.831383,Bronte,abbey,"Lynn White makes the claim that ""[t]he abbot of Maniace was thus really the bishop of a diocese . . . ."" _Latin Monasticism in Norman Sicily_ (Cambridge, MA, 1938), 147.","documentary, archaeological",draft,Regency of Countess Adelasia,37.858033,Benedictine,generic_handheld_gps,2,Male,1105,Val Demone,unknown,Catania
http://www.geonames.org/maps/google_37.508_13.088.html,,Valverde (unknown)|Sacca (unknown)|'As Saqqah (unknown)|Cronio (unknown)|Kronio (unknown)|Castrum Saccae (unknown)|Castrum Novum Saccae (unknown)|Xiaxia (unknown),73.0,Priory,"Cathedral of Santa Maria Nuova, Monreale",,the Virgin Mary,representative,between 1100 and 1136,1136,Saint Mary of Jummarriis,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 149-151",Countess Juliet (Female),monastery,Santa Maria de Giummare,13.08785,Sciacca,priory,This church was located next to the church of San Nicolò Latina.,"documentary, archaeological",draft,,37.507266,Cluniac,generic_handheld_gps,2,Male,1100,Val di Mazara,unknown,Agrigento
http://www.geonames.org/maps/google_37.087_14.884.html,,Bussema (unknown)|Requisenz (unknown)|Buyssem (unknown)|Buxeme (unknown),623.0,Priory,Bishopric of Syracuse,,the Holy Spirit,representative,1192,1192,Holy Spirit of Buscemi,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 152",Count of Ragusa William of Marsico (Male)|Countess of Ragusa Alphana (Female),monastery,Santo Spirito di Buscemi,14.8978519,Buscemi,priory,This would be a first thing in the morning trip and somewhat strenuous.,"documentary, archaeological",draft,Joint Rule of Kings Tancred and Roger III,37.0931777,Benedictine,google_earth,2,Male,1192,Val di Noto,unknown,Syracuse
http://www.geonames.org/maps/google_38.711_13.192.html,,Ghazîrat-Osctika (unknown)|Hostica (unknown),0.0,Priory,Bishopric of Agrigento,,the Virgin Mary,associated_modern,1194,1194,Saint Mary of Ustica,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 152",,monastery,Santa Maria di Ustica,13.168807,Ustica,priory,,documentary,draft,Reign of King William III,38.703677,Benedictine,unknown,2,Male,1194,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_38.05_14.867.html,"Abbey of Saint Euplus, Calabria",Massîni (unknown),278.0,Abbey,Archbishopric of Messina-Troina,,the Virgin Mary,representative,before 1101,1101,Saint Mary della Scala,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 15-16, 101-102|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 153-157",Count Roger I (Male)|Countess Adelasia (Female),monastery,Santa Maria de Scalis,15.514933,Messina,abbey,,"documentary, archaeological",draft,Regency of Countess Adelasia,38.213066,Benedictine,generic_handheld_gps,1,Female,,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_37.088_15.279.html,,Sarakûsa (unknown),0.0,Priory,,,the Virgin Mary,associated_modern,,,Saint Mary de Monialibus,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 157",,monastery,Santa Maria de Monialibus,15.281103,Syracuse,priory,,documentary,draft,,37.069723,Benedictine,unknown,2,Female,,Val di Noto,unknown,Syracuse
http://www.geonames.org/maps/google_37.817_13.299.html,,Qorliûn (unknown)|Coiroillionis (unknown)|Corilionis (unknown)|Coniglione (unknown),0.0,Abbey,Archbishopric of Palermo,,Saint Mary Magdalene,associated_modern,1151,1151,Saint Mary Magdalene of Corleone,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 158-159",,monastery,Santa Maria Maddalena di Corleone,13.2995746,Corleone,abbey,"In 1177, Archbishop Offamil of Palermo ceded control of this monastery to the Abbot of Monreale.",documentary,draft,Reign of King Roger II,37.8135067,Benedictine,unknown,2,Female,1151,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.817_13.583.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),12.0,Abbey,Santissima Trinità Palermo,,the Holy Trinity,representative,c. 1191,1200,Abbey of the Holy Trinity of the Chancellor in Palermo,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 180-181",Royal Vice-Chancellor Matthew of Agello (Male),monastery,Santissima Trinità del Cancelliere,13.3683437,Palermo,abbey,"G.A. Loud (_Latin Church in Norman Italy_ (Cambridge, UK, 2007), 533 (Appendix V)) puts the Cistercian foundation at 1190/1191 and adds that the house was turned over to the Teutonic Knights in 1197. Part of this church was destroyed during a bombardment in 1943.                                                                              ","documentary, archaeological",draft,,38.1131978,Cistercian,generic_handheld_gps,2,Male,1182,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.817_13.583.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),16.0,Abbey,,,the Virgin Mary,associated_modern,1193,1193,Saint Mary Martorana,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 157n.6, 161-162, 289",Geoffrey of Martirano (Male)|Aloysa of Martirano (Female),monastery,Santa Maria Martorana,13.3620184,Palermo,abbey,"Writing around 1938, Lynn White (_Latin Monasticism in Norman Sicily_, 161, n. 4) noted that part of this foundation (a section of the cortile), established in a house of Geoffrey of Martirano and his wife, Aloysa, survived as ""the only surviving bit of Norman domestic architecture."" It was destroyed soon after, during World War II. It had at one time been owned by Countess Adelicia of Collesano.",documentary,draft,Joint Rule of Kings Tancred and Roger III,38.1148252,Benedictine,unknown,2,Female,1193,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.721_13.433.html,"Abbey of Saint Mary Magdalene, Tripoli, Syria",B.r.zzu (unknown)|Prizi (unknown)|Perizium (unknown)|Perici (unknown)|Castrum Piricii (unknown),0.0,Abbey,"Abbey of Fossanova, Terracina",,Saint Michael the Archangel,associated_modern,1155?,1159,Saint Angelo of Prizzi,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 166",Matthew Bonell (Male),monastery,Sant'Angelo di Prizzi,13.4333844,Prizzi,abbey,"This became a female community beginning around 1190 (G.A. Loud, _The Latin Church in Norman Italy_ (Cambridge, UK, 2007), 533 (Appendix 5). White, _Latin Monasticism in Norman Sicily_, (Cambridge, MA, 1938), 166, lists this as a priory. Parts of an arcade from the cloister may survive.",documentary,draft,,37.7208839,Cistercian,unknown,2,Female,1151,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.721_13.433.html,,B.r.zzu (unknown)|Prizi (unknown)|Perizium (unknown)|Perici (unknown)|Castrum Piricii (unknown),0.0,Priory,"Saint Steven of the Forest, Calabria",,Saint Christopher,associated_modern,,,Saint Christopher of Prizzi,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 167",Matthew Bonell (Male),monastery,San Cristoforo di Prizzi,13.4333844,Prizzi,priory,,documentary,draft,,37.7208839,Cistercian,unknown,2,Male,,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.817_13.583.html,"Abbey of Sambucina, Calabria",Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),34.0,Abbey,,,the Holy Spirit,representative,c. 1177,1186,Holy Spirit of Palermo,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 168-171",Archbishop of Palermo Walter Offamil (Male),monastery,Santissima Trinità di Palermo,13.362695,Palermo,abbey,,"documentary, archaeological",draft,,38.0998181,Cistercian,google_earth,2,Male,1168,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.599_13.29.html,,Villanova (unknown)|Burgimill (unknown)|Burgimillus (unknown)|Burgi de Cristiani (unknown)|Borgetto (unknown),806.0,Abbey,Bishopric of Agrigento,,the Holy Trinity,representative,c. 1170,1179,Holy Trinity of Refesio,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 172-177",Castellan Ansaldus (Male),monastery,Santissima Trinità di Refesio,13.343851,Burgio,abbey,It appears that this had been a monastery dedicated to the Virgin Mary but then was rebuilt and/or expanded to become a monastery dedicated to the Holy Trinity with a church dedicted to the Virgin Mary.,"documentary, archaeological",draft,,37.608188,Cistercian,generic_handheld_gps,2,Male,1061,Val di Mazara,unknown,Agrigento
http://www.geonames.org/maps/google_37.615_14.891.html,Abbey of Saint Agatha of Catania,,847.0,Abbey,Abbey of Saint Agatha of Catania,,the Virgin Mary,representative,1143,1143,Saint Mary of Licodia (Summer Abbey),"Cusa, Salvatore, ed. I diplomi greci ed arabi di Sicilia pubblicati nel testo originale. Palermo: Stabilimento tip. Lao, 1868. pp. 558",Count of Butera and Policastro Simon (Male)|Countess of Butera and Policastro Thomasia (Female),monastery,Santa Maria di Licodia,14.9154348,Santa Maria di Licodia,abbey,This was purportedly a summer location for the monks in Santa Maria di Licodia. It has now been restored and is used as a restaurant and as a wedding venue. This structure was brought to our attention during a visit to Santa Maria di Licodia in July 2016; we are not yet aware of other sources that attest to Norman origins for this building.,"documentary, archaeological",draft,Reign of King Roger II,37.6571737,Benedictine,generic_handheld_gps,2,Male,1143,Val Demone,unknown,Catania
http://www.geonames.org/maps/google_37.817_13.583.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),12.0,Abbey,Archbishopric of Palermo,,the Virgin Mary,associated_modern,1169,1169,Saint Mary of the Chancellor or of the Latins,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. , 109-111, 115-118, 129-137, 137-146, 155-161, 209-210|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 159-161",Royal Vice-Chancellor Matthew of Agello (Male),monastery,Santissima Maria del Cancelliere o dei Latini,13.3606459,Palermo,abbey,"""The nunnery contained at least two chapels: That of St. Eustachius, where it had two Latin priests, and that of St. Paul, served by a Greek priest. One is tempted to believe that the monastery was also connected with a preexisting church of St. Mary of the Latins, to which, in April 6673 (1165), ind. 13, the widow Filiberta willed two taris. This would seem to be identical with the 'ecclesia S. Marie de Cancellario' to which on the 16 March 1186, ind. 4, regni 22, Theocritus Mairosini of Chioggia left three taris. A church of Santa Maria del Cancelliere still exists in Palermo, near the Quattro Canti, but if anything of the Norman structure still exists it is completely obscured by baroque 'improvements' of the late sixteenth century.""   White, Latin Monasticism, pp. 160-61. An uncorroborated postscript is offered by the Italian-language Wikipedia article, ""Chiesa di Santa Maria del Cancelliere,"": ""1943, Nella notte tra il 29 e il 30 giugno è effettuato l'ultimo disastroso bombardamento aereo su Palermo, la chiesa è distrutta insieme al monastero. Restano pochi brandelli dell'antica magnificenza, sull'area occupata dal primitivo aggregato sorge un discutibile edificio scolastico. Grazie alla lungimiranza di monsignore Pottino direttore del Museo diocesano, preventivamente sono salvate molte delle opere, ma la struttura e gli affreschi, sono perduti per sempre."" [https://it.wikipedia.org/wiki/Chiesa_di_Santa_Maria_del_Cancelliere, February 5, 2018]  ",documentary,draft,Regency of Queen Margaret of Navarre,38.1168651,Benedictine,unknown,2,Female,1169,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.822_13.855.html,,Isqlafiah (unknown)|Schafa (unknown)|Sclafa (unknown)|Cluse (unknown)|Chiuse (unknown),0.0,,"Priory of Saint Mary and the Twelve Apostles at Bagnara, Calabria",,Saint Peter,associated_modern,,,Saint Peter of Sclafani,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 187",,monastery,San Pietro di Sclafani,13.855695,Sclafani Bagni,,,documentary,draft,,37.82149,Augustinian Canons,unknown,2,Male,,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_38.016_15.132.html,"Abbey of Sambucina, Calabria",Noara (unknown)|Noharia (unknown)|Nouah (unknown)|Nugaria (unknown)|Nohara (unknown)|Castrum Nucariae (unknown),533.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-cistercense-di-santa-maria-di-novara-di-sicilia/,the Virgin Mary,representative,1171,1171,Saint Mary of Novara,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 182",,monastery,Santa Maria di Novara,15.104299,Novara di Sicilia,abbey,"G.A. Loud says founded as a Cistercian house in 1195 (_Latin Church in Norman Italy_ (Cambridge, UK, 2007), 533 (Appendix 5)). When we visited in July 2016, a gentleman from the town said that there was a tunnel that ddated from the Muslim domination that connected the castle and this monastery.","documentary, archaeological",draft,Regency of Queen Margaret of Navarre,37.999851,Cistercian,generic_handheld_gps,2,Male,1171,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_38.05_14.867.html,Abbey of Saint Mary of Novara,Massîni (unknown),27.0,Abbey,Archbishopric of Messina-Troina,http://www.medioevosicilia.eu/markIII/monastero-cistercense-di-santa-maria-di-roccamadore-presso-messina/,the Virgin Mary,representative,1194,1194,Saint Mary of Roccamadore,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 183",Count of Paternò Bartholomew of Luci (Male),monastery,Santa Maria di Roccamadore,15.523231,Messina,abbey,,"documentary, archaeological?",draft,Reign of King William III,38.140598,Cistercian,google_earth,1,Male,1194,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_36.89_15.069.html,,Notus (unknown)|Notosc (unknown)|Nutus (unknown)|Nota (unknown),0.0,Priory,"Priory of Saint Mary and the Twelve Apostles at Bagnara, Calabria",,Saint Lucy,associated_modern,1103,1103,Saint Lucy of Noto,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 184-188",Count Roger I (Male),monastery,Santa Lucia di Noto,15.068383,Noto,priory,,documentary,draft,Regency of Countess Adelasia,36.889834,Augustinian Canons,unknown,2,Male,1103,Val di Noto,unknown,Syracuse
http://www.geonames.org/maps/google_37.817_13.583.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),0.0,,"Priory of Saint Mary and the Twelve Apostles at Bagnara, Calabria",,Saint Peter,associated_modern,1116,1116,Saint Peter in Palermo,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 186",,monastery,San Pietro di Palermo,13.3569992,Palermo,,,documentary,draft,Reign of Count Roger II,38.117699,Augustinian Canons,unknown,2,Male,1116,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_38.044_13.12.html,,B.rt.niq (unknown)|Bartinîq (unknown)|Battinîq (unknown)|Partenich (unknown)|Castrum Sale Parthenici (unknown),0.0,,"Saint Mary and the Twelve Apostles at Bagnara, Calabria",,Saint James,associated_modern,,,Saint James in Partinico,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 186",,monastery,San Giacomo di Partinico,13.116553,Partinico,,,documentary,draft,,38.045107,Augustinian Canons,unknown,2,Male,,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.679_13.603.html,,Qaṣr Nubut (unknown)|Qasr-Nubu (unknown)|Castrum Castrinovi (unknown)|Qasr al-Gadid (unknown)|Qasr al Jadid (unknown)|Castrum Novum (unknown),0.0,,"Priory of Saint Mary and the Twelve Apostles at Bagnara, Calabria",,Saint Steven,associated_modern,,,Saint Stephan of Castronuovo,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 41",,monastery,Santo Stefano di Castronuovo,13.6017081,Castronovo di Sicilia?,,"Luigi Santagati, _Viabilità e topografia della Sicilia antica_, vol. 2 (Caltanissetta, 2013), 76 (s.v. ""Castronovo""), equates the location with Castronovo di Sicilia.",documentary,draft,,37.679698,Augustinian Canons,unknown,,Male,,Val di Mazara?,unknown,Palermo?
